step_share,jump_ratio,step_over_gap,step_pos,path_over_gap,run,tier,prompt_id,seed,DR,Mmid,dino,clip,pix,abrupt,online
0.05193007364869118,6.0759406089782715,0.27986040711402893,0.3392857142857143,5.3891777992248535,R1,low,P19L,43,0.2699269354343414,0.1801801801801801,0.6310333609580994,0.3349423408508301,0.7380673885345459,False,False
0.04361451789736748,6.9752678871154785,0.2969329357147217,0.21428571428571427,6.808121681213379,R1,low,P19L,44,0.3043816387653351,0.2072072072072072,0.8303700685501099,0.4054116606712341,0.7486059665679932,False,False
0.12767399847507477,22.091812133789062,0.279069185256958,0.16071428571428573,2.1857948303222656,R1,low,P23L,42,0.2040704190731048,0.1531531531531531,0.2240952253341674,0.1499130725860595,1.2834216356277466,False,False
0.055777084082365036,9.813899993896484,0.10526975989341736,0.16071428571428573,1.8873300552368164,R1,low,P23L,43,0.2038029432296753,0.1711711711711711,0.1205244064331054,0.1138986349105835,1.2022327184677124,False,False
0.024801790714263916,3.5999739170074463,0.04082688316702843,0.375,1.6461265087127686,R1,low,P23L,44,0.1674662381410598,0.1711711711711711,0.1425179839134216,0.110803484916687,1.1641076803207395,False,False
0.05019042268395424,8.68779468536377,0.19966310262680054,0.16071428571428573,3.978111743927002,R1,low,P28L,42,0.3365627825260162,0.3153153153153153,0.2094349265098571,0.1584940552711486,1.0797282457351685,False,False
0.068943090736866,18.507213592529297,0.3141573369503021,0.09821428571428571,4.556763172149658,R1,low,P28L,43,0.1941225379705429,0.2612612612612612,0.2905809879302978,0.1854907870292663,1.1707024574279783,False,False
0.09909538924694061,37.59564971923828,0.5322993993759155,0.21428571428571427,5.371585845947266,R1,low,P28L,44,0.1310484111309051,0.036036036036036,0.4684293270111084,0.2506862282752991,1.2830419540405271,False,False
0.055099327117204666,32.197052001953125,0.5080491304397583,0.5047619047619047,9.22060489654541,R2,high,P01H,42,0.2175351679325103,0.2307692307692307,0.9612834453582764,0.4752006530761719,0.8643697500228882,False,False
0.19969268143177032,30.178979873657227,0.7168740630149841,0.17142857142857143,3.5898866653442383,R2,high,P02H,42,0.4327459335327148,0.4615384615384615,0.7415554523468018,0.4675695896148681,0.883534848690033,True,False
0.02204330451786518,2.2731003761291504,0.3923207223415375,0.29523809523809524,17.7977294921875,R2,high,P03H,42,0.3621748685836792,0.4326923076923077,0.7580409049987793,0.2730611562728882,0.9606642127037048,False,False
0.04304691404104233,7.250721454620361,0.37869808077812195,0.0,8.797334671020508,R2,high,P04H,42,0.4110498130321502,0.0673076923076923,0.600055992603302,0.2208446860313415,0.9929393529891968,False,False
0.030543694272637367,2.809344530105591,0.7324749827384949,0.2571428571428571,23.981218338012695,R2,high,P05H,42,0.6109315752983093,0.2980769230769231,0.9827249646186828,0.4759860038757324,1.0266987085342407,False,False
0.2855718731880188,42.672332763671875,0.7895289063453674,0.009523809523809525,2.7647292613983154,R2,high,P06H,42,0.2366658002138137,0.3173076923076923,0.9806668758392334,0.4143548011779785,0.8330869674682617,True,False
0.0247733723372221,5.983396053314209,0.3059965968132019,0.3333333333333333,12.351835250854492,R2,high,P07H,42,0.362765371799469,0.0769230769230769,1.0277444124221802,0.435484766960144,0.7564296722412109,False,False
0.1280219852924347,23.035051345825195,0.6706384420394897,0.009523809523809525,5.238462924957275,R2,high,P08H,42,0.3813450634479522,0.25,1.0139449834823608,0.3884828090667724,0.9529079794883728,True,False
0.04506849870085716,3.347412109375,1.085877776145935,0.0,24.093942642211914,R2,high,P09H,42,0.5338831543922424,0.0,0.9430845379829408,0.4123174548149109,0.7780449390411377,False,False
0.029150091111660004,3.485650062561035,0.27318426966667175,0.7333333333333333,9.371644973754883,R2,high,P10H,42,1.751131534576416,0.4134615384615384,0.8633378744125366,0.4492248296737671,0.452422022819519,False,False
0.04670802876353264,12.09134578704834,0.1944248229265213,0.7047619047619048,4.1625566482543945,R2,high,P11H,42,0.2790339887142181,0.1153846153846153,0.9947289228439332,0.4631502032279968,1.1306662559509275,False,False
