clip_id,group,cls,path,a_idx,b_idx,gini,offline,DR,gap_rel
base_cond|06_effect_v3__dai|e6e70aa8f6,GEN:base_cond:v3:effect:start,color_rain_0,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__color_rain_0__ref_color_rain_2__s43.mp4,8,120,0.4261892223250014,0.3076125524708418,0.3422369673362542,0.7404210809317742
base_cond|06_effect_v3__dai|a46c987466,GEN:base_cond:v3:effect:start,gas_transformation_6,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__gas_transformation_6__ref_gas_transformation_7__s42.mp4,8,120,0.493327596950873,0.2898795414671438,0.2780922868739114,0.7594223063248005
base_cond|06_effect_v3__dai|0a2e75691a,GEN:base_cond:v3:effect:start,gas_transformation_6,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__gas_transformation_6__ref_gas_transformation_7__s43.mp4,8,120,0.5376403086499488,0.4827490958662151,0.5253200229827064,0.5987935526152797
base_cond|06_effect_v3__dai|1a9067f21b,GEN:base_cond:v3:effect:start,earth_element_4,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__earth_element_4__ref_earth_element_6__s42.mp4,8,120,0.4442855481331658,0.2593012351964526,0.2680475958471971,0.3498696521782832
base_cond|06_effect_v3__dai|4db248646c,GEN:base_cond:v3:effect:start,earth_element_4,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__earth_element_4__ref_earth_element_6__s43.mp4,8,120,0.3710439203015347,0.3917780721494027,0.456503898308605,0.4685808068841129
base_cond|06_effect_v3__dai|e1a467b4eb,GEN:base_cond:v3:effect:start,illustration_scene_4,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__illustration_scene_4__ref_illustration_scene_7__s42.mp4,8,120,0.8445182547964001,0.3485283167804564,0.4981198260851651,0.7162067664305592
base_cond|06_effect_v3__dai|1793a6443f,GEN:base_cond:v3:effect:start,illustration_scene_4,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__illustration_scene_4__ref_illustration_scene_7__s43.mp4,8,120,0.737849435127319,0.2887532938414936,0.302741780465389,0.6589871374883678
base_cond|06_effect_v3__dai|9aa289a359,GEN:base_cond:v3:effect:both,giant_grab_5,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__giant_grab_5__ref_giant_grab_3__s42.mp4,8,113,0.8071768875676539,0.4359516583669229,0.5602170295772848,0.4926930183134648
base_cond|06_effect_v3__dai|2f35732167,GEN:base_cond:v3:effect:both,giant_grab_5,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__giant_grab_5__ref_giant_grab_3__s43.mp4,8,113,0.7241049987140116,0.5649764247613794,0.595819712853189,0.4935091978758082
base_cond|06_effect_v3__dai|74148093f3,GEN:base_cond:v3:effect:both,hero_flight_5,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__hero_flight_5__ref_hero_flight_6__s42.mp4,8,113,0.9183506771276227,0.2166405041592665,0.1877184406363151,0.677868242294883
base_cond|06_effect_v3__dai|c2a1ffc29e,GEN:base_cond:v3:effect:both,hero_flight_5,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__hero_flight_5__ref_hero_flight_6__s43.mp4,8,113,0.8548547184058941,0.2826733848094982,0.1110218061696068,0.6776680066504909
base_cond|06_effect_v3__dai|1074f54b30,GEN:base_cond:v3:effect:both,earth_wave_5,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__earth_wave_5__ref_earth_wave_3__s42.mp4,8,113,0.7113457871289879,0.3606376798145655,0.3251156442168518,0.9138883680287616
base_cond|06_effect_v3__dai|e217f70b13,GEN:base_cond:v3:effect:both,earth_wave_5,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__earth_wave_5__ref_earth_wave_3__s43.mp4,8,113,0.6687789002943267,0.3513975693229729,0.3594695833785852,0.9125499434555734
base_cond|06_effect_v3__dai|2cf9c12f49,GEN:base_cond:v3:effect:start,fire_element_3,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__fire_element_3__ref_fire_element_2__s42.mp4,8,120,0.44683086061304,0.2167591077720742,0.2066862526010156,0.9740457845518902
base_cond|06_effect_v3__dai|da6349173a,GEN:base_cond:v3:effect:start,fire_element_3,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__fire_element_3__ref_fire_element_2__s43.mp4,8,120,0.4606515701647595,0.2521394412849802,0.2816907524100384,0.9282842406599726
base_cond|06_effect_v3__dai|0cc2c86c0a,GEN:base_cond:v3:effect:start,money_rain_1,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__money_rain_1__ref_money_rain_3__s42.mp4,8,120,0.6343963733802318,0.943108608204424,0.9871437729132088,0.5446447873475584
base_cond|06_effect_v3__dai|65ae691bc0,GEN:base_cond:v3:effect:start,money_rain_1,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__money_rain_1__ref_money_rain_3__s43.mp4,8,120,0.5926654436847232,0.4771385929102371,0.5791427255327346,0.7936934883513727
base_cond|06_effect_v3__dai|69cba43b6b,GEN:base_cond:v3:effect:both,flame_transition_2,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__flame_transition_2__ref_flame_transition_3__s42.mp4,8,113,0.751959113612878,0.8815896915191926,0.8229427609507906,0.5850350283113761
base_cond|06_effect_v3__dai|21b99a28e4,GEN:base_cond:v3:effect:both,flame_transition_2,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__flame_transition_2__ref_flame_transition_3__s43.mp4,8,113,0.6894014756481099,0.8886765695563482,0.917429542114435,0.585323867123545
base_cond|06_effect_v3__dai|9dd1e490ce,GEN:base_cond:v3:effect:both,flame_transition_3,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__flame_transition_3__ref_flame_transition_2__s42.mp4,8,113,0.7858803253106539,0.5008044535131299,0.1212218415292173,0.7068871522504233
base_cond|06_effect_v3__dai|bb7044bf7a,GEN:base_cond:v3:effect:both,flame_transition_3,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__flame_transition_3__ref_flame_transition_2__s43.mp4,8,113,0.7035226648559263,0.6259296923644931,0.4808259876097995,0.7080315697085869
base_cond|06_effect_v3__dai|456fd218bf,GEN:base_cond:v3:effect:start,mystification_1,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__mystification_1__ref_mystification_0__s42.mp4,8,120,0.3267185722074899,0.151472109744237,0.1745180787147797,0.576824928816015
base_cond|06_effect_v3__dai|9fb1a6bfc0,GEN:base_cond:v3:effect:start,mystification_1,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__mystification_1__ref_mystification_0__s43.mp4,8,120,0.172123209528443,0.2387533318396805,0.2767583724856827,0.557780314415782
base_cond|06_effect_v3__dai|1da067661b,GEN:base_cond:v3:effect:start,portal_1,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__portal_1__ref_portal_4__s42.mp4,8,120,0.5404159571516769,0.2614353975083064,0.258200479147355,0.925364024077786
base_cond|06_effect_v3__dai|6382905d19,GEN:base_cond:v3:effect:start,portal_1,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__portal_1__ref_portal_4__s43.mp4,8,120,0.6435176823463349,0.2584725683160529,0.2794126161551278,0.9434212136164772
base_cond|06_effect_v3__dai|480bf43999,GEN:base_cond:v3:effect:start,plasma_explosion_3,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__plasma_explosion_3__ref_plasma_explosion_2__s42.mp4,8,120,0.4009750851573139,0.4255847627648738,0.4156011266418593,0.7892217460373884
base_cond|06_effect_v3__dai|de25da465f,GEN:base_cond:v3:effect:start,plasma_explosion_3,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__plasma_explosion_3__ref_plasma_explosion_2__s43.mp4,8,120,0.4989839258810316,0.5452288448178825,0.6275227664317474,0.7832376449913648
base_cond|06_effect_v3__dai|8764e28421,GEN:base_cond:v3:effect:start,super_fast_run_0,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__super_fast_run_0__ref_super_fast_run_3__s42.mp4,8,120,0.5045417041794884,0.8277866354986544,0.9529252234394494,0.5360072795272934
base_cond|06_effect_v3__dai|75157f0e61,GEN:base_cond:v3:effect:start,super_fast_run_0,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__super_fast_run_0__ref_super_fast_run_3__s43.mp4,8,120,0.5508583704721624,0.698061659157567,0.7081278977613401,0.5040337893171921
base_cond|06_effect_v3__dai|a1492ecb15,GEN:base_cond:v3:effect:start,shadow_10,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__shadow_10__ref_shadow_3__s42.mp4,8,120,0.5799738909328256,0.2938735201283529,0.3231327161008293,1.0487575102569515
base_cond|06_effect_v3__dai|95abd4e7bd,GEN:base_cond:v3:effect:start,shadow_10,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__shadow_10__ref_shadow_3__s43.mp4,8,120,0.5563669167342715,0.3111725266446036,0.3457151058205395,0.9234000186309644
base_cond|06_effect_v3__dai|1e03d93fd3,GEN:base_cond:v3:effect:both,shadow_smoke_0,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__shadow_smoke_0__ref_shadow_smoke_7__s42.mp4,8,113,0.697936796832547,0.7165941438687862,0.5776911115527099,0.5562636632558227
base_cond|06_effect_v3__dai|24fd1791f6,GEN:base_cond:v3:effect:both,shadow_smoke_0,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__shadow_smoke_0__ref_shadow_smoke_7__s43.mp4,8,113,0.6735092934883973,0.6882909704932427,0.3845467733544154,0.5540040813062059
base_cond|06_effect_v3__dai|ba94b61215,GEN:base_cond:v3:effect:start,water_element_3,store/gens/005_base_cond/06_effect_v3__dai/videos/G-unseen-same__base_cond_effect_v3__water_element_3__ref_water_element_4__s42.mp4,8,120,0.5917160535121269,0.1959728148063158,0.1544617058637635,0.288015213838991
